row,compound_id,kpuu,true_label,heuristic_class,eps,mlasp,cost,uses_kpuu,freq,seed,n_iter
29,SYN-0029,0.2916,0,promising,0.5,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,6,1029,2000
29,SYN-0029,0.2916,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1029,2000
29,SYN-0029,0.2916,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1029,2000
29,SYN-0029,0.2916,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1029,2000
29,SYN-0029,0.2916,0,promising,0.9,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1029,2000
29,SYN-0029,0.2916,0,promising,1.0,"[""1uM_PgP""]",400.0,false,2,1029,2000
30,SYN-0030,1.0,1,borderline,0.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1030,2000
30,SYN-0030,1.0,1,borderline,0.1,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1030,2000
30,SYN-0030,1.0,1,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1030,2000
30,SYN-0030,1.0,1,borderline,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1030,2000
30,SYN-0030,1.0,1,borderline,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1030,2000
30,SYN-0030,1.0,1,borderline,0.5,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1030,2000
30,SYN-0030,1.0,1,borderline,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1030,2000
30,SYN-0030,1.0,1,borderline,0.7,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1030,2000
30,SYN-0030,1.0,1,borderline,0.8,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1030,2000
30,SYN-0030,1.0,1,borderline,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1030,2000
30,SYN-0030,1.0,1,borderline,1.0,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,3,1030,2000
31,SYN-0031,0.0243,0,non_promising,0.0,"[""100nM_PgP""]",400.0,false,3,1031,2000
32,SYN-0032,0.3745,0,non_promising,0.0,"[""kpuu""]",4000.0,true,5,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.1,"[""100nM_BCRP""]",400.0,false,5,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.2,"[""100nM_BCRP""]",400.0,false,5,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,1,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.4,"[""100nM_BCRP""]",400.0,false,2,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.5,"[""100nM_BCRP""]",400.0,false,3,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.7,"[""100nM_BCRP""]",400.0,false,2,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.8,"[""100nM_BCRP""]",400.0,false,1,1032,2000
32,SYN-0032,0.3745,0,non_promising,0.9,"[""100nM_BCRP""]",400.0,false,2,1032,2000
33,SYN-0033,1.0,1,non_promising,0.0,"[""kpuu""]",4000.0,true,7,1033,2000
33,SYN-0033,1.0,1,non_promising,0.1,"[""kpuu""]",4000.0,true,2,1033,2000
33,SYN-0033,1.0,1,non_promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1033,2000
33,SYN-0033,1.0,1,non_promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1033,2000
33,SYN-0033,1.0,1,non_promising,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1033,2000
33,SYN-0033,1.0,1,non_promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1033,2000
33,SYN-0033,1.0,1,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1033,2000
33,SYN-0033,1.0,1,non_promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1033,2000
33,SYN-0033,1.0,1,non_promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1033,2000
33,SYN-0033,1.0,1,non_promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1033,2000
33,SYN-0033,1.0,1,non_promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1033,2000
34,SYN-0034,1.0,1,promising,0.0,"[""100nM_PgP""; ""kpuu""]",4400.0,true,4,1034,2000
34,SYN-0034,1.0,1,promising,0.1,"[""kpuu""]",4000.0,true,4,1034,2000
34,SYN-0034,1.0,1,promising,0.2,"[""100nM_BCRP""]",400.0,false,3,1034,2000
34,SYN-0034,1.0,1,promising,0.3,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,3,1034,2000
34,SYN-0034,1.0,1,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1034,2000
34,SYN-0034,1.0,1,promising,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1034,2000
34,SYN-0034,1.0,1,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1034,2000
34,SYN-0034,1.0,1,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1034,2000
34,SYN-0034,1.0,1,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1034,2000
34,SYN-0034,1.0,1,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1034,2000
35,SYN-0035,1.0,1,promising,0.0,"[""100nM_PgP""; ""kpuu""]",4400.0,true,6,1035,2000
35,SYN-0035,1.0,1,promising,0.1,"[""kpuu""]",4000.0,true,2,1035,2000
35,SYN-0035,1.0,1,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1035,2000
35,SYN-0035,1.0,1,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1035,2000
35,SYN-0035,1.0,1,promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1035,2000
35,SYN-0035,1.0,1,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1035,2000
35,SYN-0035,1.0,1,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1035,2000
35,SYN-0035,1.0,1,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1035,2000
35,SYN-0035,1.0,1,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1035,2000
35,SYN-0035,1.0,1,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1035,2000
35,SYN-0035,1.0,1,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1035,2000
36,SYN-0036,0.3007,0,non_promising,0.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.1,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.2,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,3,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1036,2000
36,SYN-0036,0.3007,0,non_promising,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1036,2000
36,SYN-0036,0.3007,0,non_promising,1.0,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1036,2000
37,SYN-0037,1.0,1,borderline,0.0,"[""kpuu""]",4000.0,true,8,1037,2000
37,SYN-0037,1.0,1,borderline,0.1,"[""kpuu""]",4000.0,true,4,1037,2000
37,SYN-0037,1.0,1,borderline,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1037,2000
37,SYN-0037,1.0,1,borderline,0.3,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1037,2000
37,SYN-0037,1.0,1,borderline,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1037,2000
37,SYN-0037,1.0,1,borderline,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1037,2000
37,SYN-0037,1.0,1,borderline,0.6,"[""100nM_PgP""]",400.0,false,1,1037,2000
37,SYN-0037,1.0,1,borderline,0.7,"[""1uM_PgP""]",400.0,false,1,1037,2000
37,SYN-0037,1.0,1,borderline,0.8,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1037,2000
37,SYN-0037,1.0,1,borderline,0.9,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1037,2000
37,SYN-0037,1.0,1,borderline,1.0,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1037,2000
38,SYN-0038,0.1644,0,non_promising,0.0,"[""kpuu""]",4000.0,true,8,1038,2000
38,SYN-0038,0.1644,0,non_promising,0.1,"[""100nM_BCRP""]",400.0,false,6,1038,2000
38,SYN-0038,0.1644,0,non_promising,0.2,"[""1uM_PgP""]",400.0,false,4,1038,2000
38,SYN-0038,0.1644,0,non_promising,0.3,"[""1uM_PgP""]",400.0,false,1,1038,2000
39,SYN-0039,0.1863,0,non_promising,0.0,"[""kpuu""; ""100nM_BCRP""]",4400.0,true,8,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.1,"[""kpuu""]",4000.0,true,6,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.2,"[""kpuu""]",4000.0,true,3,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,3,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.4,"[""100nM_BCRP""]",400.0,false,2,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.5,"[""100nM_BCRP""]",400.0,false,2,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.8,"[""100nM_BCRP""]",400.0,false,1,1039,2000
39,SYN-0039,0.1863,0,non_promising,0.9,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1039,2000
40,SYN-0040,0.0874,0,non_promising,0.0,"[""kpuu""]",4000.0,true,10,1040,2000
40,SYN-0040,0.0874,0,non_promising,0.1,"[""100nM_PgP""]",400.0,false,6,1040,2000
40,SYN-0040,0.0874,0,non_promising,0.24905451104732737,,0.0,false,10,1040,2000
41,SYN-0041,0.0998,0,promising,0.0,"[""kpuu""; ""1uM_PgP""; ""100nM_BCRP""]",4800.0,true,9,1041,2000
41,SYN-0041,0.0998,0,promising,0.1,"[""kpuu""]",4000.0,true,5,1041,2000
41,SYN-0041,0.0998,0,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1041,2000
41,SYN-0041,0.0998,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1041,2000
41,SYN-0041,0.0998,0,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1041,2000
41,SYN-0041,0.0998,0,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1041,2000
41,SYN-0041,0.0998,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1041,2000
41,SYN-0041,0.0998,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1041,2000
41,SYN-0041,0.0998,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1041,2000
41,SYN-0041,0.0998,0,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1041,2000
41,SYN-0041,0.0998,0,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1041,2000
42,SYN-0042,0.1085,0,borderline,0.0,"[""100nM_PgP""; ""kpuu""; ""1uM_PgP""]",4800.0,true,5,1042,2000
42,SYN-0042,0.1085,0,borderline,0.1,"[""kpuu""]",4000.0,true,4,1042,2000
42,SYN-0042,0.1085,0,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1042,2000
42,SYN-0042,0.1085,0,borderline,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1042,2000
42,SYN-0042,0.1085,0,borderline,0.4,"[""100nM_PgP""]",400.0,false,1,1042,2000
42,SYN-0042,0.1085,0,borderline,0.5,"[""100nM_PgP""]",400.0,false,2,1042,2000
42,SYN-0042,0.1085,0,borderline,0.6,"[""100nM_PgP""]",400.0,false,3,1042,2000
42,SYN-0042,0.1085,0,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1042,2000
42,SYN-0042,0.1085,0,borderline,0.8,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1042,2000
42,SYN-0042,0.1085,0,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1042,2000
42,SYN-0042,0.1085,0,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1042,2000
43,SYN-0043,0.1919,0,borderline,0.0,"[""kpuu""]",4000.0,true,9,1043,2000
43,SYN-0043,0.1919,0,borderline,0.1,"[""100nM_BCRP""]",400.0,false,5,1043,2000
43,SYN-0043,0.1919,0,borderline,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1043,2000
43,SYN-0043,0.1919,0,borderline,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1043,2000
43,SYN-0043,0.1919,0,borderline,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1043,2000
43,SYN-0043,0.1919,0,borderline,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1043,2000
43,SYN-0043,0.1919,0,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1043,2000
43,SYN-0043,0.1919,0,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1043,2000
43,SYN-0043,0.1919,0,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1043,2000
43,SYN-0043,0.1919,0,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1043,2000
44,SYN-0044,0.4116,0,borderline,0.0,"[""kpuu""]",4000.0,true,10,1044,2000
44,SYN-0044,0.4116,0,borderline,0.012189240815978794,,0.0,false,10,1044,2000
45,SYN-0045,0.3429,0,non_promising,0.0,"[""kpuu""]",4000.0,true,6,1045,2000
45,SYN-0045,0.3429,0,non_promising,0.1,"[""1uM_PgP""]",400.0,false,6,1045,2000
45,SYN-0045,0.3429,0,non_promising,0.2,"[""1uM_PgP""]",400.0,false,1,1045,2000
46,SYN-0046,0.1503,0,borderline,0.0,"[""kpuu""]",4000.0,true,2,1046,2000
46,SYN-0046,0.1503,0,borderline,0.1,"[""kpuu""]",4000.0,true,9,1046,2000
46,SYN-0046,0.1503,0,borderline,0.2,"[""kpuu""]",4000.0,true,7,1046,2000
46,SYN-0046,0.1503,0,borderline,0.3,"[""kpuu""]",4000.0,true,2,1046,2000
46,SYN-0046,0.1503,0,borderline,0.4,"[""kpuu""]",4000.0,true,2,1046,2000
46,SYN-0046,0.1503,0,borderline,0.5,"[""kpuu""]",4000.0,true,3,1046,2000
46,SYN-0046,0.1503,0,borderline,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1046,2000
46,SYN-0046,0.1503,0,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1046,2000
46,SYN-0046,0.1503,0,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1046,2000
46,SYN-0046,0.1503,0,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1046,2000
46,SYN-0046,0.1503,0,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1046,2000
47,SYN-0047,0.1594,0,borderline,0.0,"[""kpuu""]",4000.0,true,10,1047,2000
47,SYN-0047,0.1594,0,borderline,0.1,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1047,2000
47,SYN-0047,0.1594,0,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1047,2000
47,SYN-0047,0.1594,0,borderline,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1047,2000
47,SYN-0047,0.1594,0,borderline,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1047,2000
47,SYN-0047,0.1594,0,borderline,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1047,2000
47,SYN-0047,0.1594,0,borderline,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1047,2000
47,SYN-0047,0.1594,0,borderline,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1047,2000
47,SYN-0047,0.1594,0,borderline,0.8,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1047,2000
47,SYN-0047,0.1594,0,borderline,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1047,2000
48,SYN-0048,0.1279,0,borderline,0.0,"[""kpuu""; ""1uM_PgP""; ""100nM_BCRP""]",4800.0,true,7,1048,2000
48,SYN-0048,0.1279,0,borderline,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1048,2000
48,SYN-0048,0.1279,0,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1048,2000
48,SYN-0048,0.1279,0,borderline,0.3,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1048,2000
48,SYN-0048,0.1279,0,borderline,0.4,"[""100nM_BCRP""]",400.0,false,1,1048,2000
48,SYN-0048,0.1279,0,borderline,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1048,2000
48,SYN-0048,0.1279,0,borderline,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1048,2000
48,SYN-0048,0.1279,0,borderline,0.7,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,3,1048,2000
48,SYN-0048,0.1279,0,borderline,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1048,2000
48,SYN-0048,0.1279,0,borderline,1.0,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1048,2000
49,SYN-0049,0.3011,0,promising,0.0,"[""kpuu""; ""100nM_BCRP""]",4400.0,true,4,1049,2000
49,SYN-0049,0.3011,0,promising,0.1,"[""kpuu""]",4000.0,true,6,1049,2000
49,SYN-0049,0.3011,0,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1049,2000
49,SYN-0049,0.3011,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1049,2000
49,SYN-0049,0.3011,0,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1049,2000
49,SYN-0049,0.3011,0,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1049,2000
49,SYN-0049,0.3011,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1049,2000
49,SYN-0049,0.3011,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1049,2000
49,SYN-0049,0.3011,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1049,2000
49,SYN-0049,0.3011,0,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1049,2000
49,SYN-0049,0.3011,0,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1049,2000
50,SYN-0050,0.068,0,non_promising,0.0,"[""100nM_BCRP""]",400.0,false,2,1050,2000
51,SYN-0051,1.0,1,non_promising,0.0,"[""kpuu""]",4000.0,true,2,1051,2000
51,SYN-0051,1.0,1,non_promising,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,4,1051,2000
51,SYN-0051,1.0,1,non_promising,0.2,"[""100nM_BCRP""]",400.0,false,2,1051,2000
51,SYN-0051,1.0,1,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,3,1051,2000
51,SYN-0051,1.0,1,non_promising,0.4,"[""100nM_BCRP""]",400.0,false,2,1051,2000
51,SYN-0051,1.0,1,non_promising,0.5,"[""100nM_BCRP""]",400.0,false,1,1051,2000
51,SYN-0051,1.0,1,non_promising,0.6,"[""100nM_BCRP""]",400.0,false,1,1051,2000
51,SYN-0051,1.0,1,non_promising,0.7,"[""100nM_BCRP""]",400.0,false,1,1051,2000
51,SYN-0051,1.0,1,non_promising,0.8,"[""100nM_BCRP""]",400.0,false,2,1051,2000
51,SYN-0051,1.0,1,non_promising,0.9,"[""100nM_BCRP""]",400.0,false,1,1051,2000
51,SYN-0051,1.0,1,non_promising,1.0,"[""100nM_BCRP""]",400.0,false,2,1051,2000
52,SYN-0052,0.5489,1,non_promising,0.0,"[""kpuu""; ""1uM_PgP""; ""100nM_BCRP""]",4800.0,true,3,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.1,"[""kpuu""]",4000.0,true,2,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,4,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.4,"[""100nM_BCRP""]",400.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.8,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1052,2000
52,SYN-0052,0.5489,1,non_promising,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1052,2000
52,SYN-0052,0.5489,1,non_promising,1.0,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1052,2000
53,SYN-0053,0.6025,1,promising,0.0,"[""100nM_PgP""; ""kpuu""; ""1uM_PgP""]",4800.0,true,5,1053,2000
53,SYN-0053,0.6025,1,promising,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1053,2000
53,SYN-0053,0.6025,1,promising,0.2,"[""100nM_BCRP""]",400.0,false,5,1053,2000
53,SYN-0053,0.6025,1,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1053,2000
53,SYN-0053,0.6025,1,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1053,2000
53,SYN-0053,0.6025,1,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1053,2000
53,SYN-0053,0.6025,1,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1053,2000
53,SYN-0053,0.6025,1,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1053,2000
53,SYN-0053,0.6025,1,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1053,2000
53,SYN-0053,0.6025,1,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1053,2000
53,SYN-0053,0.6025,1,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1053,2000
54,SYN-0054,0.5853,1,non_promising,0.0,"[""kpuu""; ""100nM_BCRP""]",4400.0,true,2,1054,2000
55,SYN-0055,0.213,0,non_promising,0.0,"[""kpuu""]",4000.0,true,7,1055,2000
55,SYN-0055,0.213,0,non_promising,0.1,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1055,2000
55,SYN-0055,0.213,0,non_promising,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1055,2000
55,SYN-0055,0.213,0,non_promising,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1055,2000
55,SYN-0055,0.213,0,non_promising,0.4,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1055,2000
55,SYN-0055,0.213,0,non_promising,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1055,2000
55,SYN-0055,0.213,0,non_promising,0.6,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1055,2000
55,SYN-0055,0.213,0,non_promising,0.7,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1055,2000
55,SYN-0055,0.213,0,non_promising,0.8,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1055,2000
55,SYN-0055,0.213,0,non_promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1055,2000
55,SYN-0055,0.213,0,non_promising,1.0,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1055,2000
56,SYN-0056,1.0,1,non_promising,0.0,"[""kpuu""; ""1uM_PgP""]",4400.0,true,5,1056,2000
56,SYN-0056,1.0,1,non_promising,0.1,"[""100nM_PgP""]",400.0,false,4,1056,2000
56,SYN-0056,1.0,1,non_promising,0.2,"[""100nM_PgP""]",400.0,false,3,1056,2000
56,SYN-0056,1.0,1,non_promising,0.3,"[""100nM_PgP""]",400.0,false,1,1056,2000
56,SYN-0056,1.0,1,non_promising,0.4,"[""100nM_PgP""]",400.0,false,2,1056,2000
56,SYN-0056,1.0,1,non_promising,0.5,"[""100nM_PgP""]",400.0,false,4,1056,2000
56,SYN-0056,1.0,1,non_promising,0.6,"[""100nM_PgP""]",400.0,false,2,1056,2000
56,SYN-0056,1.0,1,non_promising,0.7,"[""100nM_PgP""]",400.0,false,2,1056,2000
